gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
CCL21,-0.139629043939394,4.79402084962406,-1.7626506800531,0.0802485476017736,0.127373038681076,-4.78304379861454
FLNC,-0.139732163333334,5.48231644360902,-1.28077255864544,0.20249486721405,0.276083364578729,-5.48331217252022
ACE,-0.139761358181818,2.85674090977444,-2.65010350432948,0.009019251742586,0.0206745377744211,-2.95063957634122
LIPT1,-0.139776696060605,6.97570265413534,-1.43950660309416,0.152348506460025,0.217773252737732,-5.27631698424388
ERCC2,-0.139890883939396,5.56541372180451,-1.47094750759303,0.143659228997455,0.207408461345964,-5.23253820702252
MTMR10,-0.139973431818181,3.64171,-2.02067917702772,0.0453137061770064,0.0791548931644376,-4.32121718944645
PHKG1,-0.13997454030303,4.00399598496241,-1.79469030110912,0.0749665267836068,0.120265753552722,-4.72894782429172
MN1,-0.139978885151515,3.45751576691729,-0.839970145320456,0.402427378118981,0.486974999068871,-5.93380286625
C11orf40,-0.139997196969697,2.44768435338346,-2.74125398186292,0.0069597568055651,0.0167206438641853,-2.72444058486067
LPP,-0.140025648181818,3.39272262406015,-2.79417252075154,0.0059700382072496,0.0147609468864613,-2.58999719769493
SLC17A3,-0.140074423333332,3.04078178195489,-1.69050340028854,0.0932660119753647,0.144169544391934,-4.9014531728507
TMC7,-0.140082385151514,2.12670258646617,-3.96240255512505,0.0001202551874068,0.0008225967843442,0.927780840246577
PRND,-0.140134178181818,2.67390122556391,-1.32553272949979,0.187259116001994,0.258983834613157,-5.42732130991284
MGEA5,-0.140172564848487,7.88996342105263,-1.114981944906,0.266861947826064,0.347597199994359,-5.67432301912393
MAPK8IP3,-0.14018242,5.69817631578947,-1.77010373933126,0.0789933130792696,0.12570684253857,-4.7705428103107
LOC100506142,-0.140198993333334,4.01095444360902,-2.74697522202961,0.0068459908247919,0.0165082253668059,-2.71001544233955
GYPE,-0.140208061212121,2.13986447368421,-3.01868191564725,0.003042115766316,0.0086171226449259,-1.99451940587229
ZNF876P,-0.140283882121212,2.12249439097744,-3.13622098653805,0.002105710495831,0.0064379953793483,-1.66684997524726
LOC101927237,-0.140392497878788,2.49883348120301,-2.79097125698768,0.0060260569623241,0.0148683336719456,-2.59819500402782
CDKN2B-AS1,-0.140412762727273,2.38701323308271,-2.79109925876151,0.0060238079060252,0.0148659078733559,-2.59786737641441
HLA-DQA1,-0.140462417575758,4.16706408270677,-0.653248633295923,0.514719842824313,0.59432419280126,-6.06879250083755
TBL1X,-0.140481932424243,3.26132527067669,-2.49862952083051,0.0136814242036071,0.0292430483665877,-3.31130995146464
OR1C1,-0.140539570303031,2.92966481954887,-2.53561547406086,0.0123781043967375,0.0269074159105563,-3.22501273169712
CMPK2,-0.140558168484846,6.96071798496241,-0.486512502884793,0.627401829286653,0.696890681135569,-6.16096744062193
COL19A1,-0.140568027878789,3.09002545864662,-2.73962935955329,0.0069923737576191,0.0167870188391979,-2.72853191958774
ARNTL2-AS1,-0.140669670909091,2.20069057894737,-3.36793851241233,0.0009899769484987,0.0035887331004297,-0.989700505080994
CCDC186,-0.14071604757576,5.20920078195489,-0.875830921579225,0.382695598380374,0.467386922029635,-5.90405205557874
LINC00996,-0.140724323030303,2.62486645864662,-2.52572228262494,0.0127153590699777,0.0275249484135438,-3.24820847263035
LOC101926934,-0.140742003333333,2.78191472180451,-2.98680488797103,0.0033554026801416,0.0092996800256315,-2.08151580012669
